@id	@lon	@lat	name	website
1158028124	15.4305638	47.0857174	Cafe Lang	
1162583065	15.4387639	47.0680599	Ducks Coffee Shop	
1197831412	15.4396545	47.0728856	coco	
1197831421	15.4400911	47.0736501	Seasons	www.seasons.at
1200796608	15.4337942	47.0724055	Opatija	http://www.opatija-restaurant.at/
1200796728	15.4210279	47.1032526	Happy Buddha	
1205514740	15.4004572	47.0256546	Neu Nagoja	
1226012003	15.4245803	47.1248063	Scherwirt	
1234442464	15.4332235	47.0678642	Grill am Gries	
1235206880	15.4235426	47.1136245	La Botte	http://www.la-botte.at
1239256152	15.4317432	47.0671094	Cinanbeyli Kulu	
1240370343	15.4230643	47.1128210	Cafe Feiertag	
1265783498	15.4210906	47.0379642	Valentino	
1274272029	15.4493526	47.0663408	Bella Vita	
1274759485	15.4523219	47.0726402	paparazzi street lounge at pharmacy bar	www.pharmacy-bar.com
1274902729	15.4524882	47.0727347	garden lounge at pharmacy bar	www.pharmacy-bar.com
1307317627	15.4518918	47.0713009	People's	
1315145875	15.4332169	47.0609955	Goldene Schwalbe	
1319828290	15.4658197	47.0662972	Cafe Marianne	
1320235051	15.4369629	47.0597239	Ralf's Come In	
1337999319	15.4132432	47.0707108	Wokkim	
1346360693	15.4402642	47.0741271	Condor	http://www.condor-graz.at/
1363117547	15.4585040	47.0689511	Weinstube Vallant	
1363125010	15.4505472	47.0677907	TriBeKa	http://www.tribeka.at
1363125013	15.4474506	47.0652296	Unterm goldenen Dachl	
1363125014	15.4514616	47.0679749	Bio-Laden Matzer	http://www.bio-laden.at
1363128984	15.4472277	47.0687778	Kitchen 12	http://www.kitchen12.at
1363128986	15.4467617	47.0678663	Sägewerk Klassik	
1363128988	15.4468417	47.0689603	Galerie Stehcafe	
1363132392	15.4413546	47.0725301	elenors	www.elenors.at
1363132399	15.4399405	47.0724418	Peppino im Hofkeller	
1363132401	15.4401633	47.0710168	Hoppala	
1363478707	15.4301414	47.0748052	Lendplatzl	
1363478713	15.4309354	47.0729711	Marschallhof	
1363478714	15.4309407	47.0729291	Stern	
1363478715	15.4333601	47.0710165	Koko	
1363478720	15.4313860	47.0748856	Miran Schaweder	http://www.falter.at/web/wwei/detail/6544/fisch-imbiss-miran-schaweder
1363478726	15.4320431	47.0746116	Santa Lucia	
1369216387	15.4446610	47.0662423	Music-House	http://www.music-house.at/
1369230035	15.4472581	47.0686045	Kaisers BBQ	http://www.kaisersbbq.at
1373206090	15.4292547	47.0699536	Café Graz	
1377124095	15.4504128	47.0637182	Lebensgfyhl	
1377471285	15.4537657	47.0564062	Captain’s Riff	
1386746851	15.4395094	47.0709001	Zeitlos	http://www.cafe-zeitlos.at
1399962009	15.4394753	47.0728977	Goldene Pastete	
1411138570	15.4523562	47.0659264	aroom	
1411138572	15.4498882	47.0672258	Blaukrah	http://www.blaukrah.at
1411138587	15.4505850	47.0663196	Tintenfass	
1411205656	15.4440311	47.0620590	Goldener Apfel	
1411544004	15.3928009	47.0995459	Antonis	
1413431084	15.4437603	47.0618319	Kaffeesiederei Schraußer	
1422456141	15.4401063	47.0683860	Mild	http://feinkostmild.at/
1425742782	15.4533767	47.0728736	Thomawirt	http://www.thomawirt.at/
1425742785	15.4575431	47.0705524	Wallerie	
1428294975	15.4566549	47.0864422	Das Lorenz	http://www.daslorenz.at
1430926640	15.4336529	47.0675630	Dainadoo	http://www.dainadoo.at/
1432474108	15.4275231	47.0776511	Zur Gemütlichkeit	
1433225428	15.4225661	47.0809615	Cafe Bar Rali	
1433393758	15.4245259	47.0832448	Floßlendstüberl	
1433613744	15.4485926	47.0643103	Pirsch Stüberl	
1434330631	15.4504665	47.0719914	Barista's Music & Art	www.baristas.at
1435328903	15.4290544	47.0711568	Hubert Auer	
1438220158	15.4309443	47.0768104	Omoka	
1438450806	15.4147164	47.0913467	Zunki	
1438707644	15.4321831	47.0608538	Morrehof	
1446186235	15.4569843	47.0697253	Cafe Weingrill	
1446291307	15.4396548	47.0733509	Trailer	
1447489205	15.4414032	47.0614916	Posthorn	
1449672099	15.4438083	47.0540563	Cafe "	
1454714897	15.4250128	47.0830343	Zeillerhof	
1454908660	15.4967341	47.0768809	Sorger	
1457222996	15.4283576	47.0888567	Bäckerei König	
1458649801	15.4468652	47.0679489	Sägewerk ToGo	http://diebausatzlokale.at
1458649813	15.4469324	47.0680208	Osteria - Opernblick	
1464504989	15.4458653	47.0678167	Mexcalli	
1464830355	15.4426398	47.0655264	Hong Kong	
1470825756	15.4520723	47.0605197	Steirerstüberl	
1470825769	15.4481937	47.0633534	Ahaan Thai	
1477146831	15.4035572	47.0293449	Zum Mandarin	
1477146972	15.4315034	47.0301068	iClub	http://www.iclub-graz.at/
1481342768	15.4363988	47.0764977	Die große Fernberger Bastei	
1481342769	15.4365043	47.0760833	Dr. Friedrich Emich	
1482361396	15.4472572	47.0788995	The Churchill	http://www.thechurchill.at/
1483304663	15.4387474	47.0791678	Hakuna Matata	
1487593972	15.3993211	47.0614391	Maria	
1488559157	15.4030914	47.0540219	Wagner	
1492540543	15.4214773	47.0712574	Happy Day	
1493311423	15.4197895	47.0747878	Babenbergerhof "Zur Klöpferwirtin"	
1494657646	15.4525022	47.0752649	Merano	
1494660390	15.4519201	47.0748630	Gecco	
1495573995	15.4257795	47.0899117	Körösi	
1495809480	15.4329004	47.0611538	Cafe	
1495809481	15.4330641	47.0621262	Cafe-Club Silver	
1505600349	15.4009038	47.0635470	Cafe Sandy's	
1529456817	15.4440533	47.0676590	Area 5	
1532638370	15.4338835	47.0719256	Kawango	www.kawango.org
1536753517	15.4439046	47.0656131	Frühbar Szene	
1536753835	15.4475263	47.0725673	6 in the City	
1539784988	15.4413744	47.0709750	UP25	http://www.up25.at
1540270948	15.4439511	47.0671703	Culinarix	
1545210729	15.4369359	47.0723502	Prato im Palais	
1567937659	15.4502024	47.0663239	Queens	
1576852516	15.4292685	47.0744088	Angelique	
1582722916	15.4490502	47.0719450	Das Florian	http://www.parkhotel-graz.at/paged801.html?id=1051
1582746935	15.4185523	47.0743428	Urviech's Wirtshaus	
1582782539	15.4305034	47.0308539	Comida	
1587241565	15.4278015	47.0712218	Cafe Johanna	
1587468690	15.4088244	47.0947351	Zanklstüberl	
1587562129	15.4053837	47.0958968	Interspar Selbstbedienungsrestauarant	
1599341726	15.4312615	47.0827545	Martin Auer	http://www.martinauer.at
1599759963	15.4061449	47.0925970	ADMIRAL Sportwetten	
1602166350	15.3950522	47.0470898	Konditorei Kraner	www.konditorei-kraner.at
1602166412	15.3949343	47.0492254	Café Tresor	
1604790986	15.4289575	47.0668862	Fujiyama	
1613660568	15.4675064	47.0793335	Zu den 3 goldenen Kugeln	http://www.3goldenekugeln.at/
1614150254	15.4167537	47.0339508	Il Centro	
1618928383	15.4470041	47.0666215	Dim Sun	
1633416601	15.4335443	47.0651491	Cafe Bar Malibu	
1639203476	15.4192468	47.0744736	Cafe Royal Maggy	
1640722282	15.4099250	47.0702846	La Favola	
1645584096	15.4278761	47.0782002	Cafe/Bar 13	
1660596251	15.4436756	47.0610532	Bali	
1660773484	15.4367182	47.0631238	Auschlössl	
1661574876	15.4409493	47.0673214	Rox	http://www.rox-musicbar.com
1676571531	15.4629803	47.0665318	Cafe Zapo	http://cafezapo.gfsg.at/
1677400715	15.4383017	47.0831623	Gasthaus Grabenhof	
1684092408	15.4495141	47.0744236	Momiji	
1684698729	15.4370100	47.0722395	König Brot	
1687838271	15.4385561	47.0202200	Cafe	
1688850484	15.4307510	47.0744706	Zur Steirerstub'n	http://www.pension-graz.at/
1688851898	15.4342293	47.0785191	Luttenberger	www.luttenberger.at
1688884025	15.4373965	47.0720530	Altsteirische Schmankerlstube	
1688884031	15.4373317	47.0721253	Krebsenkeller	
1688884047	15.4470612	47.0786738	Skurril	
1688884065	15.4397984	47.0736094	continuum	
1688947660	15.4439640	47.0640031	Tick Tack	
1717695398	15.4470012	47.0680836	Cafe Nagele	
1721083581	15.4429434	47.0668364	Freigeist	http://www.freigeist-burger.at
1727518137	15.4482803	47.0792242	Einstein	
1733984940	15.3871252	47.1017030	Gasthaus "Zur Mühle"	
1742523301	15.4298568	47.0854368	Steirereck	
1744808273	15.4442239	47.0541793	Zum Schnupfer-Sepp	
1745847331	15.4022120	47.0708055	Sonneninsel	
1750247114	15.4439201	47.0678124	Admiral	
1750247123	15.4437161	47.0677602	BoboQ	www.boboq.de
1750247129	15.4204674	47.0680247	Cafe Lara	
1750247135	15.4506512	47.0719508	China Restaurant Jade	
1750247156	15.4440214	47.0678333	wunderBar	
1753247082	15.4393613	47.0726098	Wunder Bar	
1753247130	15.4392733	47.0725835	yogurtlove	www.yogurtlove.at
1756238830	15.4311454	47.0646251	Khura Thai "Bangkok"	
1763734775	15.4062874	47.0693619	Mensa	
1765438366	15.4331696	47.0538270	Gourmet Express	www.gourmetexpress.at
1765438401	15.4323423	47.0539162	Mampf	
1765438430	15.4100276	47.0338442	Kika	
1765438454	15.4457507	47.0667460	Schräges Cafe	
1765438870	15.4214824	47.0717478	Coffee & Kitchen	http://www.coffeeandkitchen.at/
1771751167	15.3979728	47.0618029	Trinkaus	
1771844719	15.4415367	47.0664124	Milk 'n' Twist	
1771844728	15.4415581	47.0662903	O'riginal	
1790776955	15.4169636	47.1007867	Traude & Franzi's Hexenscheune	
1798478660	15.4218054	47.1035327	Wölfl	www.woelfl-baecker.at
1798559273	15.4260948	47.1014259	café bar bahia	http://www.cafe-bahia.at/
1817847137	15.4489913	47.0789627	Uni Café	
1826545351	15.4319411	47.0747361	Pierre's	
1827052939	15.4036248	47.0702515	Admiral Sportwetten	
1827052946	15.4013040	47.0671219	Atas	
1827505446	15.4291542	47.0768813	Lend Bräu	
1827513801	15.4304609	47.0747229	Lendcafe	
1835636998	15.4333678	47.0682153	Club wakuum	http://www.wakmusic.at
1835872417	15.4356939	47.1186345	Günther	
1836959186	15.4637251	47.0389095	Clubino	
1838890562	15.4375329	47.0718875	Nespresso	
1839226499	15.4211740	47.0738435	Abendweinstube zum Landsknecht	
1839226502	15.4189159	47.0734002	Best Food Grill	
1839226503	15.4250166	47.0749375	Cafe Sunshine	
1839226504	15.4191390	47.0734462	Cafetreff	www.myeuroplay.at
1839226530	15.4270359	47.0755111	Gasthaus K. Gartner	
1839226582	15.4206415	47.0738052	Die Tomate	
1848893845	15.4334179	47.0710705	Segafredo	
1857608232	15.4301002	47.0640491	Schweitzer	
1859807491	15.4577687	47.0750369	Cafe Uhu	
1860008515	15.4207675	47.0922378	Mur Beach	
1868576672	15.4281719	47.0773110	Die Profis	
1873037361	15.3856452	47.1095121	Gh. Pachler zum Schmiedwirt	http://www.gasthof-pachler.at/
1878440522	15.4397854	47.0731650	Pizzeria Catharina	
1878440530	15.4394147	47.0735796	Schlösslhof	
1879146351	15.4532662	47.0728345	Happy	
1879146361	15.4516327	47.0723760	Schwarzer Adler	
1887835776	15.4308486	47.0638856	Bernsteiner	
1889752902	15.4371846	47.0453717	Gasthaus zur Puchmühle	
1901329232	15.4017396	47.0914072	Cafe-Imbiss Stop	
1901944369	15.4202910	47.0856546	Hofstätter	
1908136805	15.3930305	47.0789571	Sanlo	
1925550047	15.4318740	47.0743224	Bakaλiko	www.bakaliko.at
1925597228	15.4309725	47.0746841	Macello	
1932223082	15.4360707	47.0658207	Astello	
1938655027	15.4423395	47.0662471	Vintage Cafe Bar	
1940170090	15.3927911	47.0633147	Cafe Piccolo	
1967579427	15.4383153	47.0834052	La Bodega	
1976671744	15.4359182	47.0696452	Café Erde	http://cafeerde.com/
1976671774	15.4374487	47.0702277	La Casita	
1976671778	15.4378237	47.0712235	Strombergers	
1977178511	15.4362057	47.0701912	Kapsreiter Ritterstüberl	
1977862007	15.4899345	47.0776719	Cafe Ragnitz	
1977862009	15.4853338	47.0782957	Cafe Vorstadt	https://www.facebook.com/cafevorstadt/
1978233059	15.4289422	47.0713203	Rosegger Cafe	
1978233072	15.4360471	47.0699219	Pierogi	http://www.pierogi-graz.at/
1978233154	15.4429512	47.0676703	s'Jako	
1979400738	15.4511871	47.0599349	incafe	
1985368969	15.4800938	47.0501844	San Bar	http://www.sanpietro.at
1990352381	15.4371534	47.0705867	Genussbar dreizehn	
1992832574	15.4440429	47.0703877	Ferl's Weinstube	
2002716405	15.4552611	47.0689104	Gasthaus Klamminger	
2006538437	15.4164971	47.0340867	Strindberg	
2021470575	15.4480889	47.0737917	Laufke	http://www.laufke.net
2021470576	15.4430568	47.0700730	Gino	http://www.ginocaffe.com
2041740911	15.4233556	47.0714101	City Garden	
2041906359	15.4335094	47.0703088	Le Passage	
2041906361	15.4231168	47.0714240	Venezia	
2041906362	15.4339771	47.0722255	Caylend	
2042061486	15.4391593	47.0691851	Buna Kaffeeladen	
2058754760	15.4248624	47.1019985	Stukitz-Stüberl	
2071435836	15.4515242	47.0625552	Gmota	
2074541490	15.4418557	47.0689115	Cafe Moser	
2080488663	15.4306900	47.0309550	Cocktail Bar Kiss	
2080488679	15.4410224	47.0582182	Jeden Tag	
2080488683	15.4306010	47.0311265	Oscar	
2087254857	15.4201171	47.0859265	Cafe Pub Strini	
2087345850	15.4362762	47.0256032	Fledermaus	http://www.fledermaus-graz.at
2088899992	15.4335145	47.0270246	Cafe Generals	http://www.cafegenerals.at
2088930975	15.4354587	47.0255819	alpha Card Casino	http://www.alphacasino.at
2117126903	15.4442815	47.0655410	Ginko	http://www.restaurant-ginko.at/
2117559464	15.4073242	47.1124956	St. Gotthard Stub´n	
2121793255	15.4374827	47.0704344	Revita	www.revita.at
2121793284	15.4208458	47.1026309	guggi	
2130657604	15.4511160	47.0746457	Scheinbar	
2130963304	15.4319639	47.0697960	CuntRa, Bar & Cafè	http://cuntralakunsthure.blogspot.co.at/
2130963326	15.4423113	47.0653078	Zu den 3 wegweisenden Sternen	
2131409456	15.4043508	47.0680945	Siciliana	www.siciliana.at
2136753457	15.4373353	47.0710696	Mucki's Weinstube	
2138691457	15.4388129	47.0698023	El Gaucho	http://www.elgaucho.at/graz/home.html
2139181242	15.4517309	47.0694644	Der Grieche	
2139240928	15.4440670	47.0620956	Hopfenlaube	
2140606181	15.4415477	47.0653113	Curriander	
2141640883	15.4338288	47.0694699	Generals	
2141640902	15.4318780	47.0672815	El Encuentro	
2141640913	15.4314540	47.0637732	Mirage	
2141640915	15.4319769	47.0672881	Meet me there Gasthaus	
2141640916	15.4316432	47.0670331	Cafe-Bar Solitär	
2142832590	15.4225165	47.0333963	IKEA Cafe	
2153085536	15.4308391	47.0849010	Kolonie	
2258876986	15.4497154	47.0781076	libresso	www.libresso-uni.at
2272080046	15.4077017	47.0740120	Cafe Irena	
2279584849	15.4484854	47.0664292	Buysino	
2282623441	15.4181830	47.0911511	Café Grossauer	
2284958310	15.4471761	47.0768251	Cofeba	
2286213089	15.4089851	47.0686894	Mensa	
2299236376	15.4093429	47.0729515	Pizzeria Siesta	http://www.brauhaus-graz.at/siesta/
2306463100	15.4035109	47.0685903	Das Kochkabinett	www.kochkabinett.at
2306948175	15.4567485	47.0458748	Arena	www.arena-pizzeria.at
2307853184	15.4048928	47.0726799	Alt Eggenberg	
2307853292	15.4049026	47.0727624	Rockets Internet	
2307853342	15.4045568	47.0728964	Wettpunkt	
2307853350	15.4052679	47.0736744	Wigo	
2309348915	15.4071384	47.0757778	Gulascheck	
2309509339	15.4266470	47.0603857	Inn-City Treff	
2322317566	15.4542949	47.0767188	friends	http://www.friends-time.at/
2341231675	15.4266590	47.0683095	Sportkegelbahnen Scheff	
2341231685	15.4267832	47.0677276	Verein Dostlar	
2348386329	15.4305779	47.0574816	Schatulle	
2348386330	15.4326184	47.0824658	Baristas	
2348386334	15.4269559	47.0709969	Buffets im UCI	
2356351846	15.4218332	47.1040026	Cafe Andritzer Hof	
2366152079	15.4204386	47.0606617	Venezia Star	
2381579936	15.4214792	47.1036298	Cafe 4+5	
2387608584	15.4330266	47.0733659	Cafe Baccara	
2387608620	15.4336408	47.0721368	Sterz im Mohrenwirt	
2387608711	15.4324950	47.0712620	Vinothek Prosecco	
2389390624	15.4309016	47.0741847	Jaguar	
2401163932	15.4501942	47.0705669	Lessing	
2401290233	15.4507013	47.0665460	Cafe Robin Hood	
2401290234	15.4505181	47.0670403	Café Mandell	
2401290238	15.4511652	47.0697416	Gaumenkino	http://gaumenkino.at/
2401290239	15.4517379	47.0664830	La Baguette	
2409499816	15.4250129	47.1002047	Café Flowers	
2422130028	15.4070377	47.0761720	Konditorei Klescher	
2431147065	15.4413650	47.0659892	Scheucher	http://www.restaurant-scheucher.at/
2431147068	15.4413537	47.0658903	Piccolo	http://www.restaurant-scheucher.at/piccolo/
2440722502	15.4320514	47.0697391	Adriane	
2440722536	15.4293912	47.0699352	Tanzstadl Klapsmühle	www.tanzstadl.at
2440869534	15.4262978	47.0541982	Felicita	
2440869546	15.4268920	47.0516925	Helgas Stüberl	
2440869587	15.4268354	47.0511634	Sportwetten	
2440869591	15.4259449	47.0512660	Sportcafe „Hermann“	
2442340714	15.4339056	47.0729296	Cafe Baltimore	
2442345172	15.4189626	47.0841631	Pizzeria Bellagio	
2444075882	15.4435825	47.0697039	Barista's	
2448322480	15.4211821	47.1044447	Zuckerwürfel	https://www.facebook.com/cafezuckerwuerfel
2448322481	15.4324891	47.0714264	La Tavernetta Enoteca	
2448322484	15.4462267	47.0673672	Rath	
2449668340	15.4624839	47.0410468	La Fleur	
2450440878	15.4403111	47.0713426	L´Osteria	www.losteria.eu
2463393903	15.4288099	47.0770502	Exil	
2463393904	15.4331517	47.0682726	Club-Cafe	
2463393917	15.4293496	47.0765599	Chaplin	
2463393919	15.4322067	47.0673720	Cafe Montreal	
2463393924	15.4399915	47.0706069	Klapotetz	www.vinothekklapotetz.at
2463393926	15.4323634	47.0675847	Kukuruku	
2463393945	15.4330788	47.0681991	da Piero	
2471602047	15.3997008	47.0626034	La Pizza	www.lapizzagraz.at
2474183524	15.3976507	47.1054133	Eduscho	
2475991591	15.4015104	47.1024999	Hooters	
2475991598	15.3974932	47.1054851	Merkur Restaurant	
2480003652	15.4287526	47.0661968	Postgarage cafe	http://www.postgarage-cafe.at
2481812022	15.4328984	47.0823682	Cafe am Hasnerplatz	
2493098993	15.4340687	47.0703151	parks	http://www.parks-graz.at/
2494496779	15.4100532	47.0341263	Kika Restaurant	
2494496780	15.4307259	47.0307925	Running Sushi	
2502417650	15.4012041	47.0252245	Carib	
2502419181	15.4002902	47.0242972	Stoiser's coffe and more	http://www.stoisers.at/
2503804465	15.4289045	47.0517215	Monte Cito	
2503804470	15.4444557	47.0682806	Zafita	http://www.zafita.at
2503804472	15.4292042	47.0517591	Zur Kist'n	
2513747863	15.4397226	47.0738272	Kirby's	
2513747864	15.4369247	47.0716088	Der Wintergarten	www.erzherzog-johann.com
2513747865	15.4411611	47.0736204	Didi Dorner	
2513747866	15.4407304	47.0621641	Magnolia	
2519241953	15.4421951	47.0655595	Casa Venti	
2522165690	15.4299348	47.0745577	Cheers	
2530416088	15.4398958	47.0686707	Tischlein Deck Dich	http://www.tischlein.net/
2557727308	15.4214285	47.1037525	De Merin	
2564388955	15.4314020	47.0747088	Vulcano	
2566467596	15.4430057	47.0708503	Tranquility Bar	
2575108229	15.4415928	47.0656014	s'Biertgartl im Ritterwirt	
2582528822	15.4213851	47.0469185	Gasthaus Hochl	
2603089447	15.4442598	47.0686945	Thalia	http://www.diethalia.com/
2603428177	15.4466738	47.0750466	parks	http://www.parks-graz.at/
2620293592	15.4388970	47.0717239	Pony Lodge	http://www.ponylodge.at/i
2635693029	15.4344357	47.0705135	Speisesaal	
2670517779	15.4565672	47.0857498	Dea	
2672305205	15.4214761	47.1041171	Jugend[Cafe]Andritz	
2672305207	15.4312277	47.0655776	crepe revolutions	
2673805099	15.4195015	47.0717515	Granola	http://www.granola-company.at/
2675565659	15.4426339	47.0696630	Martin Auer	http://www.martinauer.at
2678404873	15.4567064	47.0841284	Martin Auer	
2678517157	15.4401637	47.0692803	Saray	http://www.saray-graz.at
2717015396	15.4573306	47.0445115	Las Vegas	http://www.lasvegas-graz.at/
2774008118	15.4337443	47.0718689	Capperi!	
2777421323	15.4564257	47.0372316	Trattoria Veneziana	www.tattoria-veneziana.at
2777505319	15.4466191	47.0752251	Café d’ ART	https://de-de.facebook.com/cafedartGraz
2790205747	15.4525042	47.0721700	Green Pub	
2832786403	15.4181587	47.0881994	Cafe Casetta	
2848941256	15.4394095	47.0728004	Loana	
2848941908	15.4422203	47.0709503	Trattoria Gerry	
2856087088	15.4413069	47.0649013	Cafe Martinelli	
2888092836	15.4384434	47.0673526	La Meskla	http://www.lameskla.com/
2896640166	15.4284274	47.0772850	CityClub	
2896654606	15.4313478	47.0747791	Saint Tropez	
2896654607	15.4315122	47.0747699	Der Marktgraf	
2896756743	15.4313989	47.0742188	Mike's	
2896756744	15.4310467	47.0746318	Die süße Luise	facebook.com/DieSusseLuise
2911732717	15.4604372	47.0680802	Akropolis	
2917352920	15.4239866	47.0634349	Tower Café	
2930097700	15.4422136	47.0709114	Joma Fashion Concept Store	www.jomafashion.at
2930098001	15.4509916	47.0670412	Pizzeria Volta	
2933296101	15.4508357	47.0829362	Allee 11	http://www.allee11.at
2933296165	15.4501730	47.0801603	Rock Keller	www.rock-keller.at
2933412834	15.4389759	47.0709359	Muhr	
2934256252	15.4434120	47.0666816	Salü	
2934689122	15.4411257	47.0558954	Gasthaus Anita	
2948695104	15.4120068	47.0503983	Gasthaus zur Traube	
2948695361	15.4146405	47.0527940	iN pub	
2967506236	15.4477508	47.0547778	atelier	http://www.roomz-graz.com
2972015731	15.3996255	47.0724118	trinkbar	
2974284009	15.4312950	47.0747842	Nonna	http://www.facebook.com/nonnagraz
2974815386	15.4432340	47.0665933	Café Grün	
2974964140	15.4063772	47.0702482	Barista's	
2980071583	15.4413482	47.0671737	Haltestelle	
2980071585	15.4481469	47.0664442	Jugendtreffpunkt Dietrichskeusch'n	
2989087764	15.4269320	47.0605481	Cappuccino	
2989087765	15.4307073	47.0595412	Club Orhan 1	
2989385112	15.4260821	47.0657562	Palmyra	
3000520360	15.4240216	47.0849722	Charly´s Treff	www.charlys-treff.com
3002784063	15.4319620	47.0660738	Cuntra la Cultra	
3008508807	15.4328669	47.0735403	Cafe Lotte	
3008508808	15.4406960	47.0706955	Champions Pub and Grill	
3008508809	15.4411423	47.0710248	Graz01	
3017924289	15.4676257	47.0806890	LKH Café Medico	http://www.baeckerei-kern.at/
3018432433	15.4331309	47.0731125	Rangoon Cocktailbar	
3026960756	15.4525660	47.0724518	Athina	
3026960758	15.4375056	47.0693938	Vapiano	http://at.vapiano.com/de/restaurants/vapiano-graz-sparkassenplatz-4/
3028526566	15.4398190	47.0724541	Cosimo	
3028526567	15.4390934	47.0714198	Torona	
3034543155	15.4371492	47.0711152	Mehlschwalbe	
3037799597	15.4370987	47.0718479	Tagescafe Freiblick (Skywalk)	http://freiblick.co.at/
3048134037	15.4393903	47.0718981	LUI Aperitivo	
3070411926	15.4418694	47.0836279	Kreuzschwestern	
3080468806	15.4378451	47.0679508	Piccolino	
3080935514	15.4106682	47.0996976	Murheuriger	
3096409282	15.4266460	47.0601909	Zu den 3 goldenen Kugeln	
3108951529	15.4519708	47.0694090	Kardamom	https://www.facebook.com/kardamom.graz
3109267171	15.4381968	47.0685642	JOAN Cafe & Bar	
3117535089	15.4411812	47.0576287	Pinzgauer Stub'n	
3117535100	15.4500367	47.0525614	CvH	
3120487116	15.4385514	47.0689695	Tango	
3120739100	15.4326150	47.0514677	Blackout	
3120739101	15.4323114	47.0524341	Bombon	
3120739103	15.4325284	47.0476088	Hotel Meazza	
3127764092	15.4442677	47.0700034	Vinothek bei der Oper	
3276436504	15.4556357	47.0377751	In's Pfandl	http://www.inspfandl.at/
3300746828	15.4497472	47.0637617	Gallo d'Oro	
3310190286	15.4405477	47.0711571	Gamlitzer Weinstube	
3310307206	15.4407904	47.0713738	Schubertcafé	
3332217893	15.4580759	47.0465702	nullneun	http://www.nullneun.at/
3357584171	15.4398995	47.0708798	Mau Shi de Wind'n	
3362464663	15.4499371	47.0800314	L'Originale	
3394599976	15.4287297	47.0772678	Adrina Grill	
3406084877	15.4242140	47.1026135	Admiral	
3428488652	15.3957240	47.0577521	BioShop	http://www.bioshopgraz.at/
3448213576	15.4421867	47.0707147	Steak Boutique	http://www.steak-boutique.at
3528125785	15.4527654	47.0584521	Cafe Phönix	
3532900151	15.4316846	47.0688204	Burger Factory	http://www.burger-factory.at/
3562211663	15.4426928	47.0648926	Take the Cake	
3578292689	15.4424989	47.0645781	dean&david	http://deananddavid.de
3578415625	15.4115561	47.0662068	Café on Tour	
3579950593	15.4411675	47.0651653	Schnitzelhaus	
3579990762	15.4219390	47.0737970	Café Helga	
3586787007	15.4430782	47.0645478	Culture Exchange	
3615343928	15.4695910	47.0804761	medicus - café - bar - lounge	http://www.medicus-lounge.at
3615772354	15.4423957	47.0705746	Caliano	
3615772358	15.4089868	47.0905511	Il Hero Gino	
3615772372	15.4123485	47.0878833	Salz & Pfeffer	
3654379121	15.4486796	47.0665732	Tagtraum	
3671244697	15.4487294	47.0625372	Cafe Golf	
